Provider Column,Race,Sex,Ethnicity,County,Count,Age,Year
1,AIAN,Female,Not Hispanic,105,1,14,2020
1,Asian,Male,Not Hispanic,105,4,14,2020
1,Asian,Female,Not Hispanic,105,9,14,2020
1,TOM,Male,Not Hispanic,105,6,14,2020
1,TOM,Female,Not Hispanic,105,3,14,2020
1,White,Male,Hispanic,105,27,14,2020
1,White,Female,Hispanic,105,13,14,2020
1,AIAN,Male,Hispanic,105,1,14,2020
1,AIAN,Female,Hispanic,105,1,14,2020
1,White,Male,Not Hispanic,105,818,15,2020
1,White,Female,Not Hispanic,105,878,15,2020
1,Black,Male,Not Hispanic,105,2,15,2020
1,Black,Female,Not Hispanic,105,3,15,2020
1,AIAN,Female,Not Hispanic,105,1,15,2020
1,Asian,Male,Not Hispanic,105,3,15,2020
1,Asian,Female,Not Hispanic,105,3,15,2020
1,TOM,Male,Not Hispanic,105,6,15,2020
1,TOM,Female,Not Hispanic,105,5,15,2020
1,White,Male,Hispanic,105,16,15,2020
1,White,Female,Hispanic,105,18,15,2020
1,AIAN,Male,Hispanic,105,1,15,2020
1,AIAN,Female,Hispanic,105,1,15,2020
1,TOM,Female,Hispanic,105,1,15,2020
1,White,Male,Not Hispanic,105,494,16,2020
1,White,Female,Not Hispanic,105,635,16,2020
1,Black,Male,Not Hispanic,105,2,16,2020
1,AIAN,Male,Not Hispanic,105,2,16,2020
1,Asian,Male,Not Hispanic,105,3,16,2020
1,Asian,Female,Not Hispanic,105,2,16,2020
1,TOM,Male,Not Hispanic,105,2,16,2020
1,TOM,Female,Not Hispanic,105,5,16,2020
1,White,Male,Hispanic,105,13,16,2020
1,White,Female,Hispanic,105,12,16,2020
1,White,Male,Not Hispanic,105,371,17,2020
1,White,Female,Not Hispanic,105,462,17,2020
1,Black,Male,Not Hispanic,105,1,17,2020
1,Black,Female,Not Hispanic,105,3,17,2020
1,Asian,Male,Not Hispanic,105,2,17,2020
1,Asian,Female,Not Hispanic,105,3,17,2020
1,TOM,Female,Not Hispanic,105,5,17,2020
1,White,Male,Hispanic,105,6,17,2020
1,White,Female,Hispanic,105,4,17,2020
1,AIAN,Male,Hispanic,105,1,17,2020
1,White,Male,Not Hispanic,105,318,18,2020
1,White,Female,Not Hispanic,105,609,18,2020
1,Black,Male,Not Hispanic,105,1,18,2020
1,AIAN,Female,Not Hispanic,105,1,18,2020
1,Asian,Female,Not Hispanic,105,5,18,2020
1,TOM,Male,Not Hispanic,105,1,18,2020
1,TOM,Female,Not Hispanic,105,2,18,2020
1,White,Male,Hispanic,105,10,18,2020
1,White,Female,Hispanic,105,8,18,2020
1,White,Male,Not Hispanic,107,631,1,2020
1,White,Female,Not Hispanic,107,594,1,2020
1,Black,Male,Not Hispanic,107,30,1,2020
1,Black,Female,Not Hispanic,107,22,1,2020
1,AIAN,Male,Not Hispanic,107,1,1,2020
1,Asian,Male,Not Hispanic,107,2,1,2020
1,Asian,Female,Not Hispanic,107,2,1,2020
1,TOM,Male,Not Hispanic,107,56,1,2020
1,TOM,Female,Not Hispanic,107,30,1,2020
1,White,Male,Hispanic,107,20,1,2020
1,White,Female,Hispanic,107,21,1,2020
1,Black,Male,Hispanic,107,3,1,2020
1,Black,Female,Hispanic,107,1,1,2020
1,TOM,Male,Hispanic,107,1,1,2020
1,TOM,Female,Hispanic,107,7,1,2020
1,White,Male,Not Hispanic,107,677,2,2020
1,White,Female,Not Hispanic,107,635,2,2020
1,Black,Male,Not Hispanic,107,20,2,2020
1,Black,Female,Not Hispanic,107,16,2,2020
1,AIAN,Male,Not Hispanic,107,2,2,2020
1,Asian,Male,Not Hispanic,107,2,2,2020
1,Asian,Female,Not Hispanic,107,2,2,2020
1,TOM,Male,Not Hispanic,107,43,2,2020
1,TOM,Female,Not Hispanic,107,36,2,2020
1,White,Male,Hispanic,107,25,2,2020
1,White,Female,Hispanic,107,24,2,2020
1,Black,Male,Hispanic,107,5,2,2020
1,Black,Female,Hispanic,107,4,2,2020
1,AIAN,Male,Hispanic,107,3,2,2020
1,AIAN,Female,Hispanic,107,1,2,2020
1,TOM,Male,Hispanic,107,6,2,2020
1,TOM,Female,Hispanic,107,5,2,2020
1,White,Male,Not Hispanic,107,741,3,2020
1,White,Female,Not Hispanic,107,712,3,2020
1,Black,Male,Not Hispanic,107,17,3,2020
1,Black,Female,Not Hispanic,107,16,3,2020
1,AIAN,Male,Not Hispanic,107,2,3,2020
1,AIAN,Female,Not Hispanic,107,1,3,2020
1,Asian,Male,Not Hispanic,107,6,3,2020
1,Asian,Female,Not Hispanic,107,7,3,2020
1,TOM,Male,Not Hispanic,107,25,3,2020
1,TOM,Female,Not Hispanic,107,29,3,2020
1,White,Male,Hispanic,107,27,3,2020
1,White,Female,Hispanic,107,24,3,2020
1,Black,Male,Hispanic,107,1,3,2020
1,TOM,Male,Hispanic,107,3,3,2020
1,TOM,Female,Hispanic,107,3,3,2020
1,White,Male,Not Hispanic,107,762,4,2020
1,White,Female,Not Hispanic,107,680,4,2020
1,Black,Male,Not Hispanic,107,67,4,2020
1,Black,Female,Not Hispanic,107,44,4,2020
1,AIAN,Female,Not Hispanic,107,2,4,2020
1,Asian,Male,Not Hispanic,107,12,4,2020
1,Asian,Female,Not Hispanic,107,12,4,2020
1,NHOPI,Male,Not Hispanic,107,1,4,2020
1,TOM,Male,Not Hispanic,107,18,4,2020
1,TOM,Female,Not Hispanic,107,20,4,2020
1,White,Male,Hispanic,107,29,4,2020
1,White,Female,Hispanic,107,19,4,2020
1,Black,Male,Hispanic,107,2,4,2020
1,Black,Female,Hispanic,107,3,4,2020
1,AIAN,Male,Hispanic,107,4,4,2020
1,TOM,Male,Hispanic,107,3,4,2020
1,TOM,Female,Hispanic,107,4,4,2020
1,White,Male,Not Hispanic,107,705,5,2020
1,White,Female,Not Hispanic,107,665,5,2020
1,Black,Male,Not Hispanic,107,172,5,2020
1,Black,Female,Not Hispanic,107,76,5,2020
1,AIAN,Male,Not Hispanic,107,2,5,2020
1,AIAN,Female,Not Hispanic,107,4,5,2020
1,Asian,Male,Not Hispanic,107,12,5,2020
1,Asian,Female,Not Hispanic,107,7,5,2020
1,TOM,Male,Not Hispanic,107,13,5,2020
1,TOM,Female,Not Hispanic,107,12,5,2020
1,White,Male,Hispanic,107,43,5,2020
1,White,Female,Hispanic,107,23,5,2020
1,Black,Male,Hispanic,107,5,5,2020
1,Black,Female,Hispanic,107,2,5,2020
1,AIAN,Male,Hispanic,107,4,5,2020
1,AIAN,Female,Hispanic,107,2,5,2020
1,Asian,Female,Hispanic,107,2,5,2020
1,TOM,Male,Hispanic,107,3,5,2020
1,White,Male,Not Hispanic,107,715,6,2020
1,White,Female,Not Hispanic,107,733,6,2020
1,Black,Male,Not Hispanic,107,207,6,2020
1,Black,Female,Not Hispanic,107,62,6,2020
1,AIAN,Male,Not Hispanic,107,3,6,2020
1,AIAN,Female,Not Hispanic,107,2,6,2020
1,Asian,Male,Not Hispanic,107,7,6,2020
1,Asian,Female,Not Hispanic,107,7,6,2020
1,TOM,Male,Not Hispanic,107,16,6,2020
1,TOM,Female,Not Hispanic,107,14,6,2020
1,White,Male,Hispanic,107,65,6,2020
1,White,Female,Hispanic,107,16,6,2020
1,Black,Male,Hispanic,107,5,6,2020
1,AIAN,Male,Hispanic,107,7,6,2020
1,AIAN,Female,Hispanic,107,2,6,2020
1,Asian,Male,Hispanic,107,5,6,2020
1,TOM,Male,Hispanic,107,3,6,2020
1,TOM,Female,Hispanic,107,1,6,2020
1,White,Male,Not Hispanic,107,739,7,2020
1,White,Female,Not Hispanic,107,729,7,2020
1,Black,Male,Not Hispanic,107,211,7,2020
1,Black,Female,Not Hispanic,107,71,7,2020
1,AIAN,Male,Not Hispanic,107,1,7,2020
1,Asian,Male,Not Hispanic,107,11,7,2020
1,Asian,Female,Not Hispanic,107,7,7,2020
1,NHOPI,Male,Not Hispanic,107,1,7,2020
1,TOM,Male,Not Hispanic,107,11,7,2020
1,TOM,Female,Not Hispanic,107,8,7,2020
1,White,Male,Hispanic,107,67,7,2020
1,White,Female,Hispanic,107,21,7,2020
1,Black,Male,Hispanic,107,5,7,2020
1,Black,Female,Hispanic,107,4,7,2020
1,AIAN,Male,Hispanic,107,9,7,2020
1,AIAN,Female,Hispanic,107,2,7,2020
1,Asian,Male,Hispanic,107,1,7,2020
1,TOM,Male,Hispanic,107,3,7,2020
1,TOM,Female,Hispanic,107,2,7,2020
1,White,Male,Not Hispanic,107,796,8,2020
1,White,Female,Not Hispanic,107,747,8,2020
1,Black,Male,Not Hispanic,107,180,8,2020
1,Black,Female,Not Hispanic,107,82,8,2020
1,AIAN,Male,Not Hispanic,107,2,8,2020
1,AIAN,Female,Not Hispanic,107,2,8,2020
1,Asian,Male,Not Hispanic,107,3,8,2020
1,Asian,Female,Not Hispanic,107,8,8,2020
1,NHOPI,Female,Not Hispanic,107,1,8,2020
1,TOM,Male,Not Hispanic,107,10,8,2020
1,TOM,Female,Not Hispanic,107,6,8,2020
1,White,Male,Hispanic,107,51,8,2020
1,White,Female,Hispanic,107,20,8,2020
1,Black,Male,Hispanic,107,3,8,2020
1,Black,Female,Hispanic,107,3,8,2020
1,AIAN,Male,Hispanic,107,3,8,2020
1,AIAN,Female,Hispanic,107,1,8,2020
1,Asian,Male,Hispanic,107,1,8,2020
1,TOM,Male,Hispanic,107,5,8,2020
1,TOM,Female,Hispanic,107,1,8,2020
1,White,Male,Not Hispanic,107,749,9,2020
1,White,Female,Not Hispanic,107,742,9,2020
1,Black,Male,Not Hispanic,107,144,9,2020
1,Black,Female,Not Hispanic,107,103,9,2020
1,AIAN,Male,Not Hispanic,107,3,9,2020
1,AIAN,Female,Not Hispanic,107,3,9,2020
1,Asian,Male,Not Hispanic,107,7,9,2020
1,Asian,Female,Not Hispanic,107,5,9,2020
1,TOM,Male,Not Hispanic,107,4,9,2020
1,TOM,Female,Not Hispanic,107,9,9,2020
1,White,Male,Hispanic,107,29,9,2020
1,White,Female,Hispanic,107,29,9,2020
1,Black,Male,Hispanic,107,4,9,2020
1,AIAN,Male,Hispanic,107,1,9,2020
1,AIAN,Female,Hispanic,107,1,9,2020
1,Asian,Male,Hispanic,107,1,9,2020
1,Asian,Female,Hispanic,107,1,9,2020
1,TOM,Male,Hispanic,107,2,9,2020
1,TOM,Female,Hispanic,107,1,9,2020
1,White,Male,Not Hispanic,107,695,10,2020
1,White,Female,Not Hispanic,107,708,10,2020
1,Black,Male,Not Hispanic,107,102,10,2020
1,Black,Female,Not Hispanic,107,71,10,2020
1,AIAN,Male,Not Hispanic,107,2,10,2020
1,AIAN,Female,Not Hispanic,107,2,10,2020
1,Asian,Male,Not Hispanic,107,1,10,2020
1,Asian,Female,Not Hispanic,107,8,10,2020
1,TOM,Male,Not Hispanic,107,6,10,2020
1,TOM,Female,Not Hispanic,107,2,10,2020
1,White,Male,Hispanic,107,26,10,2020
1,White,Female,Hispanic,107,11,10,2020
1,Black,Male,Hispanic,107,6,10,2020
1,AIAN,Male,Hispanic,107,1,10,2020
1,White,Male,Not Hispanic,107,764,11,2020
1,White,Female,Not Hispanic,107,729,11,2020
1,Black,Male,Not Hispanic,107,73,11,2020
1,Black,Female,Not Hispanic,107,41,11,2020
1,AIAN,Male,Not Hispanic,107,4,11,2020
1,Asian,Male,Not Hispanic,107,7,11,2020
1,Asian,Female,Not Hispanic,107,8,11,2020
1,TOM,Male,Not Hispanic,107,6,11,2020
1,TOM,Female,Not Hispanic,107,5,11,2020
1,White,Male,Hispanic,107,15,11,2020
1,White,Female,Hispanic,107,14,11,2020
1,Black,Female,Hispanic,107,2,11,2020
1,AIAN,Male,Hispanic,107,1,11,2020
1,TOM,Male,Hispanic,107,3,11,2020
1,White,Male,Not Hispanic,107,863,12,2020
1,White,Female,Not Hispanic,107,860,12,2020
1,Black,Male,Not Hispanic,107,52,12,2020
1,Black,Female,Not Hispanic,107,30,12,2020
1,AIAN,Male,Not Hispanic,107,5,12,2020
1,AIAN,Female,Not Hispanic,107,3,12,2020
1,Asian,Male,Not Hispanic,107,3,12,2020
1,Asian,Female,Not Hispanic,107,8,12,2020
1,TOM,Male,Not Hispanic,107,9,12,2020
1,TOM,Female,Not Hispanic,107,6,12,2020
1,White,Male,Hispanic,107,12,12,2020
1,White,Female,Hispanic,107,8,12,2020
1,AIAN,Female,Hispanic,107,1,12,2020
1,TOM,Male,Hispanic,107,2,12,2020
1,White,Male,Not Hispanic,107,901,13,2020
1,White,Female,Not Hispanic,107,922,13,2020
1,Black,Male,Not Hispanic,107,23,13,2020
1,Black,Female,Not Hispanic,107,16,13,2020
1,AIAN,Male,Not Hispanic,107,2,13,2020
1,AIAN,Female,Not Hispanic,107,2,13,2020
1,Asian,Male,Not Hispanic,107,3,13,2020
1,Asian,Female,Not Hispanic,107,6,13,2020
1,NHOPI,Male,Not Hispanic,107,1,13,2020
1,TOM,Male,Not Hispanic,107,5,13,2020
1,TOM,Female,Not Hispanic,107,1,13,2020
1,White,Male,Hispanic,107,12,13,2020
1,White,Female,Hispanic,107,6,13,2020
1,Black,Female,Hispanic,107,1,13,2020
1,White,Male,Not Hispanic,107,767,14,2020
1,White,Female,Not Hispanic,107,848,14,2020
1,Black,Male,Not Hispanic,107,11,14,2020
1,Black,Female,Not Hispanic,107,7,14,2020
1,AIAN,Female,Not Hispanic,107,1,14,2020
1,Asian,Male,Not Hispanic,107,2,14,2020
1,Asian,Female,Not Hispanic,107,3,14,2020
1,NHOPI,Male,Not Hispanic,107,1,14,2020
1,TOM,Male,Not Hispanic,107,3,14,2020
1,TOM,Female,Not Hispanic,107,2,14,2020
1,White,Male,Hispanic,107,5,14,2020
1,White,Female,Hispanic,107,3,14,2020
1,Black,Male,Hispanic,107,1,14,2020
1,TOM,Female,Hispanic,107,2,14,2020
1,White,Male,Not Hispanic,107,600,15,2020
1,White,Female,Not Hispanic,107,681,15,2020
1,Black,Male,Not Hispanic,107,9,15,2020
1,Black,Female,Not Hispanic,107,6,15,2020
1,AIAN,Male,Not Hispanic,107,1,15,2020
1,AIAN,Female,Not Hispanic,107,2,15,2020
1,Asian,Male,Not Hispanic,107,3,15,2020
1,Asian,Female,Not Hispanic,107,6,15,2020
1,NHOPI,Female,Not Hispanic,107,1,15,2020
1,TOM,Male,Not Hispanic,107,4,15,2020
1,White,Male,Hispanic,107,6,15,2020
1,White,Female,Hispanic,107,2,15,2020
1,White,Male,Not Hispanic,107,408,16,2020
1,White,Female,Not Hispanic,107,506,16,2020
1,Black,Male,Not Hispanic,107,5,16,2020
1,Black,Female,Not Hispanic,107,6,16,2020
1,AIAN,Male,Not Hispanic,107,2,16,2020
1,Asian,Male,Not Hispanic,107,4,16,2020
1,Asian,Female,Not Hispanic,107,5,16,2020
1,TOM,Male,Not Hispanic,107,4,16,2020
1,TOM,Female,Not Hispanic,107,2,16,2020
1,White,Male,Hispanic,107,1,16,2020
1,White,Male,Not Hispanic,107,258,17,2020
1,White,Female,Not Hispanic,107,394,17,2020
1,Black,Male,Not Hispanic,107,3,17,2020
1,Black,Female,Not Hispanic,107,4,17,2020
1,AIAN,Male,Not Hispanic,107,1,17,2020
1,Asian,Male,Not Hispanic,107,2,17,2020
1,Asian,Female,Not Hispanic,107,2,17,2020
1,TOM,Female,Not Hispanic,107,1,17,2020
1,White,Male,Hispanic,107,2,17,2020
1,White,Female,Hispanic,107,2,17,2020
1,White,Male,Not Hispanic,107,231,18,2020
1,White,Female,Not Hispanic,107,484,18,2020
1,Black,Female,Not Hispanic,107,4,18,2020
1,Asian,Male,Not Hispanic,107,2,18,2020
1,Asian,Female,Not Hispanic,107,3,18,2020
1,TOM,Male,Not Hispanic,107,2,18,2020
1,TOM,Female,Not Hispanic,107,1,18,2020
1,White,Male,Hispanic,107,2,18,2020
1,White,Female,Hispanic,107,5,18,2020
1,Black,Female,Hispanic,107,1,18,2020
1,AIAN,Male,Hispanic,107,1,18,2020
1,White,Male,Not Hispanic,109,535,1,2020
1,White,Female,Not Hispanic,109,498,1,2020
1,Black,Male,Not Hispanic,109,51,1,2020
1,Black,Female,Not Hispanic,109,57,1,2020
1,AIAN,Male,Not Hispanic,109,2,1,2020
1,Asian,Male,Not Hispanic,109,9,1,2020
1,Asian,Female,Not Hispanic,109,6,1,2020
1,TOM,Male,Not Hispanic,109,29,1,2020
1,TOM,Female,Not Hispanic,109,24,1,2020
1,White,Male,Hispanic,109,19,1,2020
1,White,Female,Hispanic,109,20,1,2020
1,Black,Male,Hispanic,109,5,1,2020
1,Black,Female,Hispanic,109,2,1,2020
1,AIAN,Male,Hispanic,109,1,1,2020
1,TOM,Male,Hispanic,109,3,1,2020
1,TOM,Female,Hispanic,109,3,1,2020
1,White,Male,Not Hispanic,109,546,2,2020
1,White,Female,Not Hispanic,109,516,2,2020
1,Black,Male,Not Hispanic,109,36,2,2020
1,Black,Female,Not Hispanic,109,36,2,2020
1,AIAN,Male,Not Hispanic,109,1,2,2020
1,AIAN,Female,Not Hispanic,109,5,2,2020
1,Asian,Male,Not Hispanic,109,19,2,2020
1,Asian,Female,Not Hispanic,109,15,2,2020
1,TOM,Male,Not Hispanic,109,21,2,2020
1,TOM,Female,Not Hispanic,109,15,2,2020
1,White,Male,Hispanic,109,27,2,2020
1,White,Female,Hispanic,109,23,2,2020
1,Black,Male,Hispanic,109,5,2,2020
1,Black,Female,Hispanic,109,2,2,2020
1,AIAN,Male,Hispanic,109,1,2,2020
1,AIAN,Female,Hispanic,109,1,2,2020
1,Asian,Male,Hispanic,109,1,2,2020
1,TOM,Male,Hispanic,109,3,2,2020
1,TOM,Female,Hispanic,109,5,2,2020
1,White,Male,Not Hispanic,109,607,3,2020
1,White,Female,Not Hispanic,109,538,3,2020
1,Black,Male,Not Hispanic,109,43,3,2020
1,Black,Female,Not Hispanic,109,34,3,2020
1,AIAN,Male,Not Hispanic,109,1,3,2020
1,AIAN,Female,Not Hispanic,109,1,3,2020
1,Asian,Male,Not Hispanic,109,21,3,2020
1,Asian,Female,Not Hispanic,109,20,3,2020
1,TOM,Male,Not Hispanic,109,20,3,2020
1,TOM,Female,Not Hispanic,109,25,3,2020
1,White,Male,Hispanic,109,25,3,2020
1,White,Female,Hispanic,109,41,3,2020
1,Black,Male,Hispanic,109,3,3,2020
1,Black,Female,Hispanic,109,3,3,2020
1,AIAN,Male,Hispanic,109,1,3,2020
1,AIAN,Female,Hispanic,109,2,3,2020
1,Asian,Female,Hispanic,109,2,3,2020
1,TOM,Male,Hispanic,109,1,3,2020
1,TOM,Female,Hispanic,109,1,3,2020
1,White,Male,Not Hispanic,109,905,4,2020
1,White,Female,Not Hispanic,109,999,4,2020
1,Black,Male,Not Hispanic,109,66,4,2020
1,Black,Female,Not Hispanic,109,117,4,2020
1,AIAN,Female,Not Hispanic,109,3,4,2020
1,Asian,Male,Not Hispanic,109,39,4,2020
1,Asian,Female,Not Hispanic,109,35,4,2020
1,TOM,Male,Not Hispanic,109,29,4,2020
1,TOM,Female,Not Hispanic,109,23,4,2020
1,White,Male,Hispanic,109,62,4,2020
1,White,Female,Hispanic,109,73,4,2020
1,Black,Male,Hispanic,109,6,4,2020
1,Black,Female,Hispanic,109,6,4,2020
1,AIAN,Male,Hispanic,109,3,4,2020
1,AIAN,Female,Hispanic,109,4,4,2020
1,Asian,Male,Hispanic,109,1,4,2020
1,Asian,Female,Hispanic,109,2,4,2020
1,NHOPI,Female,Hispanic,109,2,4,2020
1,TOM,Male,Hispanic,109,5,4,2020
1,TOM,Female,Hispanic,109,5,4,2020
1,White,Male,Not Hispanic,109,1624,5,2020
1,White,Female,Not Hispanic,109,1534,5,2020
1,Black,Male,Not Hispanic,109,206,5,2020
1,Black,Female,Not Hispanic,109,183,5,2020
1,AIAN,Male,Not Hispanic,109,1,5,2020
1,AIAN,Female,Not Hispanic,109,1,5,2020
1,Asian,Male,Not Hispanic,109,91,5,2020
1,Asian,Female,Not Hispanic,109,87,5,2020
1,NHOPI,Female,Not Hispanic,109,1,5,2020
1,TOM,Male,Not Hispanic,109,31,5,2020
1,TOM,Female,Not Hispanic,109,40,5,2020
1,White,Male,Hispanic,109,73,5,2020
1,White,Female,Hispanic,109,86,5,2020
1,Black,Male,Hispanic,109,3,5,2020
1,Black,Female,Hispanic,109,13,5,2020
1,AIAN,Male,Hispanic,109,4,5,2020
1,AIAN,Female,Hispanic,109,3,5,2020
1,TOM,Male,Hispanic,109,1,5,2020
1,TOM,Female,Hispanic,109,5,5,2020
1,White,Male,Not Hispanic,109,687,6,2020
1,White,Female,Not Hispanic,109,573,6,2020
1,Black,Male,Not Hispanic,109,61,6,2020
1,Black,Female,Not Hispanic,109,69,6,2020
1,AIAN,Male,Not Hispanic,109,1,6,2020
1,AIAN,Female,Not Hispanic,109,4,6,2020
1,Asian,Male,Not Hispanic,109,12,6,2020
1,Asian,Female,Not Hispanic,109,10,6,2020
1,TOM,Male,Not Hispanic,109,14,6,2020
1,TOM,Female,Not Hispanic,109,12,6,2020
1,White,Male,Hispanic,109,20,6,2020
1,White,Female,Hispanic,109,26,6,2020
1,Black,Male,Hispanic,109,3,6,2020
1,Black,Female,Hispanic,109,5,6,2020
1,AIAN,Male,Hispanic,109,1,6,2020
1,AIAN,Female,Hispanic,109,1,6,2020
1,Asian,Male,Hispanic,109,1,6,2020
1,TOM,Male,Hispanic,109,1,6,2020
1,TOM,Female,Hispanic,109,2,6,2020
1,White,Male,Not Hispanic,109,729,7,2020
1,White,Female,Not Hispanic,109,600,7,2020
1,Black,Male,Not Hispanic,109,35,7,2020
1,Black,Female,Not Hispanic,109,47,7,2020
1,AIAN,Male,Not Hispanic,109,6,7,2020
1,AIAN,Female,Not Hispanic,109,3,7,2020
1,Asian,Male,Not Hispanic,109,4,7,2020
1,Asian,Female,Not Hispanic,109,10,7,2020
1,NHOPI,Female,Not Hispanic,109,1,7,2020
1,TOM,Male,Not Hispanic,109,10,7,2020
1,TOM,Female,Not Hispanic,109,10,7,2020
1,White,Male,Hispanic,109,23,7,2020
1,White,Female,Hispanic,109,17,7,2020
1,Black,Male,Hispanic,109,1,7,2020
1,Black,Female,Hispanic,109,1,7,2020
1,AIAN,Male,Hispanic,109,2,7,2020
1,AIAN,Female,Hispanic,109,1,7,2020
1,Asian,Male,Hispanic,109,1,7,2020
1,Asian,Female,Hispanic,109,1,7,2020
1,TOM,Male,Hispanic,109,2,7,2020
1,TOM,Female,Hispanic,109,3,7,2020
1,White,Male,Not Hispanic,109,634,8,2020
1,White,Female,Not Hispanic,109,651,8,2020
1,Black,Male,Not Hispanic,109,25,8,2020
1,Black,Female,Not Hispanic,109,66,8,2020
1,AIAN,Male,Not Hispanic,109,3,8,2020
1,AIAN,Female,Not Hispanic,109,4,8,2020
1,Asian,Male,Not Hispanic,109,8,8,2020
1,Asian,Female,Not Hispanic,109,11,8,2020
1,TOM,Male,Not Hispanic,109,15,8,2020
1,TOM,Female,Not Hispanic,109,8,8,2020
1,White,Male,Hispanic,109,28,8,2020
1,White,Female,Hispanic,109,14,8,2020
1,Black,Male,Hispanic,109,7,8,2020
1,Black,Female,Hispanic,109,3,8,2020
1,AIAN,Male,Hispanic,109,3,8,2020
1,AIAN,Female,Hispanic,109,1,8,2020
1,Asian,Male,Hispanic,109,3,8,2020
1,Asian,Female,Hispanic,109,1,8,2020
1,TOM,Male,Hispanic,109,4,8,2020
1,TOM,Female,Hispanic,109,1,8,2020
1,White,Male,Not Hispanic,109,584,9,2020
1,White,Female,Not Hispanic,109,568,9,2020
1,Black,Male,Not Hispanic,109,21,9,2020
1,Black,Female,Not Hispanic,109,23,9,2020
1,AIAN,Male,Not Hispanic,109,1,9,2020
1,AIAN,Female,Not Hispanic,109,4,9,2020
1,Asian,Male,Not Hispanic,109,16,9,2020
1,Asian,Female,Not Hispanic,109,33,9,2020
1,TOM,Male,Not Hispanic,109,8,9,2020
1,TOM,Female,Not Hispanic,109,7,9,2020
1,White,Male,Hispanic,109,25,9,2020
1,White,Female,Hispanic,109,25,9,2020
1,Black,Female,Hispanic,109,1,9,2020
1,AIAN,Male,Hispanic,109,2,9,2020
1,AIAN,Female,Hispanic,109,2,9,2020
1,Asian,Female,Hispanic,109,1,9,2020
1,TOM,Male,Hispanic,109,1,9,2020
1,TOM,Female,Hispanic,109,4,9,2020
1,White,Male,Not Hispanic,109,586,10,2020
1,White,Female,Not Hispanic,109,566,10,2020
1,Black,Male,Not Hispanic,109,22,10,2020
1,Black,Female,Not Hispanic,109,20,10,2020
1,AIAN,Female,Not Hispanic,109,5,10,2020
1,Asian,Male,Not Hispanic,109,16,10,2020
1,Asian,Female,Not Hispanic,109,13,10,2020
1,NHOPI,Male,Not Hispanic,109,1,10,2020
1,TOM,Male,Not Hispanic,109,9,10,2020
1,TOM,Female,Not Hispanic,109,11,10,2020
1,White,Male,Hispanic,109,16,10,2020
1,White,Female,Hispanic,109,16,10,2020
1,Black,Male,Hispanic,109,1,10,2020
1,Black,Female,Hispanic,109,1,10,2020
1,AIAN,Male,Hispanic,109,5,10,2020
1,TOM,Male,Hispanic,109,5,10,2020
1,White,Male,Not Hispanic,109,579,11,2020
1,White,Female,Not Hispanic,109,614,11,2020
1,Black,Male,Not Hispanic,109,25,11,2020
1,Black,Female,Not Hispanic,109,15,11,2020
1,AIAN,Male,Not Hispanic,109,1,11,2020
1,AIAN,Female,Not Hispanic,109,1,11,2020
1,Asian,Male,Not Hispanic,109,23,11,2020
1,Asian,Female,Not Hispanic,109,17,11,2020
1,TOM,Male,Not Hispanic,109,4,11,2020
1,TOM,Female,Not Hispanic,109,4,11,2020
1,White,Male,Hispanic,109,10,11,2020
1,White,Female,Hispanic,109,11,11,2020
1,Black,Male,Hispanic,109,1,11,2020
1,Black,Female,Hispanic,109,1,11,2020
1,AIAN,Male,Hispanic,109,1,11,2020
1,AIAN,Female,Hispanic,109,2,11,2020
1,TOM,Male,Hispanic,109,1,11,2020
1,White,Male,Not Hispanic,109,725,12,2020
1,White,Female,Not Hispanic,109,744,12,2020
1,Black,Male,Not Hispanic,109,21,12,2020
1,Black,Female,Not Hispanic,109,18,12,2020
1,AIAN,Male,Not Hispanic,109,4,12,2020
1,AIAN,Female,Not Hispanic,109,2,12,2020
1,Asian,Male,Not Hispanic,109,30,12,2020
1,Asian,Female,Not Hispanic,109,18,12,2020
1,TOM,Male,Not Hispanic,109,6,12,2020
1,TOM,Female,Not Hispanic,109,6,12,2020
1,White,Male,Hispanic,109,10,12,2020
1,White,Female,Hispanic,109,5,12,2020
1,AIAN,Male,Hispanic,109,1,12,2020
1,White,Male,Not Hispanic,109,800,13,2020
1,White,Female,Not Hispanic,109,819,13,2020
1,Black,Male,Not Hispanic,109,18,13,2020
1,Black,Female,Not Hispanic,109,14,13,2020
1,AIAN,Male,Not Hispanic,109,4,13,2020
1,AIAN,Female,Not Hispanic,109,3,13,2020
1,Asian,Male,Not Hispanic,109,9,13,2020
1,Asian,Female,Not Hispanic,109,8,13,2020
1,TOM,Male,Not Hispanic,109,9,13,2020
1,TOM,Female,Not Hispanic,109,9,13,2020
1,White,Male,Hispanic,109,9,13,2020
1,White,Female,Hispanic,109,3,13,2020
1,Black,Male,Hispanic,109,2,13,2020
1,AIAN,Male,Hispanic,109,1,13,2020
1,AIAN,Female,Hispanic,109,1,13,2020
1,Asian,Female,Hispanic,109,1,13,2020
1,TOM,Male,Hispanic,109,1,13,2020
1,White,Male,Not Hispanic,109,742,14,2020
1,White,Female,Not Hispanic,109,775,14,2020
1,Black,Male,Not Hispanic,109,16,14,2020
1,Black,Female,Not Hispanic,109,24,14,2020
1,AIAN,Male,Not Hispanic,109,1,14,2020
1,AIAN,Female,Not Hispanic,109,5,14,2020
1,Asian,Male,Not Hispanic,109,6,14,2020
